,text,task_1
2019,दो minutes Of silence Wool #Hindu Of for Who मंदिर In Forehead to bow down Did instead Purse में 786 का Note रखकर ये thinking Is That Barkat will come,NOT
2020,To you back CM To me de belong fir loot start will do,HOF
2021,"Now These हलाल by doing Children born Will do Why Did कुराण In wrote is, that women Children born to do Did खेती है Now ये whore the veil पहन Of Home In acting will do",HOF
2022,So These @sardesirajdeep This way screams As Its Father Die गया है These hawala Of पैसा taking पत्रकारिता does Is boar का Child,HOF
2023,"10 rupees की Book (Birbal Did कहानियाँ) tell देती Is Akbar How much बड़ा donkey Was और History Did books In study are Are Akbar Great Was,,,",NOT
2024,वसीम Zaira Of Maths From Bollywood में Work to do the ones All Muslim artist Bastard है। इन All Of Near honor नही Is.,NOT
2025,"#xerosum But flashed रवीना tandon, Said- Two Film to do people के इंडस्ट्री leaving From कोई difference No falls, Good Would If Respect Of Together छोड़तीं",NOT
2026,"Victory Mister राम Of slogans Today जबरदस्ती put in Go are Is As such crime So कभी अंग्रेजों has Too India Did public पर No Did,,",NOT
2027,"गुङगांव In Sanghi आतंकियो has एक Muslim Family Of Home In sneaking in That Family को ruthlessness From पीटा, This terrorists Event Of Video social मीडिया पर viral Are Stayed Is. @gurgaonpolice Clear Do He इन terrorists But NSA will put come on No?",NOT
2028,Then Crazy Pracha To Call took you.this boar To क्यों बुलाते हो।,HOF
2029,और Truth Would Bitter Is Ravish Youth swagger है,HOF
2030,"These Decision Enough Earlier Happen Needed था That If terrorism Of कोई Religion No Would, तो terrorists To islamic धर्म Of According buried Why जाता Is?? India To चाहिए That These terrorists के Organ निकाल Tax the needy मे Gave जाए come on their dead bodies To Medical की Reading For kept go come on kerosene sprinkle Tax जला Gave Go",NOT
2031,"What Brother Standard यार तुम Too limit Human Are Meaning मोदी जी has कह Gave Meaning As such Are will go?? damn Budbak As such So Modi जी has Sadhvi Pragya Of about In Too बोला Was, Proceeding Hui? Here As far as That चेतवानी Too No Gave Went? भाई These Don't forget u Our Godhra वाले PM है, उनका warning Is वो From this Happy  Is.",HOF
2032,केजरीवाल One Father Die गया सदमे से His Daughter Who Bride Made only Was For him One peacemaker अगवा by doing Take Went gun की नोक But What Any compensation will get Justice will get @KapilMishra_IND @TajinderBagga,NOT
2033,abe double faced These Law ये समाज Did Talk Now Why Tax Stayed Is ये All You As brokers Of sowed Seed है तो Now burst क्यों doing Is??? You As bastards ने only Country Did नफरत Did Fire In झोंका Is When Hindu मोब्लिंचिंग Do Muslims To Life से killed तो rescue to do coming Are Then These hypocrisy कहाँ Was Ray Bastard,HOF
2034,पत्रकारिता Is आती only नही Is brokerage Is Did caste No.,HOF
2035,"Virgo Dad quiet is, means भगवा go वाली Is. Some the drum Quickly Buzz रहे Is #pragya_thakur",NOT
2036,"Sanghi And Broker Media मिलकर #Islam को Infamous to do In engaged living Are, Then Too #दुनिया में 124456 People Each daily #इस्लाम confess Do हैं। #TripleTalaqBill",HOF
2037,Here Congress और मीम Did Talk No Is They सुअर You to whom Swear-word Gave recognizes था For him .?? come on to whom You टारगेट Did The said Woman has तुम्हारा Some messed up Was ? Its the answer Two ना motherfucker बिहारी ' whore Of Born,HOF
2038,Self Defense Doing learn वरना These हरामी vulture Notch के Eat will,NOT
2039,#NoToJaiShriRam So What You fucker 'God हू Akbar' Speaking Bomb फोड़ें। Who Ram Of No They Any  Work का No.,HOF
2040,Delhi balo chutiye हो What paleo motherfucker mullo को,HOF
2041,"dock Media Of भक्त dock In plays will be a toy become tax?journalist Pit are हैं,कभी तुम्हारी also, police Pit doing Is, Dr. पिट are हैं,?,",HOF
2042,Muslim terrorist boar To Death की Sleep sleep दो,HOF
2043,"Gandhi को #Africa (Africa ) In #apartheid seen Went , But For him #भारत In #Casteism नहीं showed ! Is No max Of #Mahatma |",HOF
2044,you Is का Bay You fucker Their प्रतिनिधि।,HOF
2045,Sometimes Any  has इन्हें Lowly Said Was So लोगों To बहुत Chili engaged Was But Then sir has determination took Was कि यह #Lowly From Too Lowly become Tax will show Side Truth In they have Tax Shown #Auspicious Are To you एक level And उतरना ! How? seems Is This much Below गिर कर ? एक गिरावट Is Your Mood In Childhood From ! लानत Is ।,NOT
2046,Meat Did Shop But Aadhar Card Show Mandatory Did go So that Address तो चले Did Qureshi Yes Take are Are come on मिश्रा जी धर्म Of contractor?,NOT
2047,"Modi जी कि bed I only All Some हो Stayed Is, @warispathan Legislator #AIMIM on #Lynchings #stoplynching #stopthehate #equalityforall #India @Advice @anjanaonkashyap",NOT
2048,So They swag cm His Mother Khudwa has Of For Delhi Police Did charge sheet दबाके sat है # pieces टुकड़े gang,HOF
2049,"#Media420 Did Salt Bastard की To the extent Then Par Hui ,When Pakistan In minor Hindu Baby girl Of मुस्लिम has Abduction करके Him Islam Religion अपनाने के For Compelled Did , इस about In No So Media ने Mouth खोला And No ही Government By कोई Solid step raised Went",HOF
2050,only भ़ड़व़ा B ग्रेड़ people To Chili लग doing Is ??,HOF
2051,"Matherchod Beacon bitter, your original Identification the Together आ।#कुत्ते bitter",HOF
2052,"ये mullahs Vermilion to apply To haram,acting को haram, hindu से Muslim young woman Marriage कर Take So They हराम। पर Sometimes These Dalle mullo To Love Jihad land Jihad Terrorist और stone thrower Of Against No saw. What इस्लाम In justified Is.",HOF
2053,"i Yours feelings To Heart From salute does हूँ,पर One Soldier From लेकर Officer As far as This much pressure Is That, एक Terrorist To kill मे If पत्थरबाज मारा go है So, Us What क्या झेलना पड़ता Is, These Us Address Is, Our Hand बॉधकर Us Gun caught caste Is, No So काश्मीर Of Only One solution #Gun #Solution.",NOT
2054,"जातिगत Discrimination Did Humanist mentality सक्षम groom To Marriage procession As far as No extract gives Is, mare पर नहीं to climb gives है, मूँछ No to keep gives Is, इत्यादि And so on ..... Humanist racial Discrimination इनकी DNA In समाया Happened Is ! Earlier Caste Of whole destroy Are ! Then Reservation remove Did बात Are!",NOT
2055,"abe cut off लंड के son, whore Khatoon Of पैदाईस सुन, If Wrong To Wrong Value are Are So मर्यादित Language In Comment Do.",HOF
2056,"#Lata Elder sister, इस picture In Savarkar Did बगल In sitting shakes Of Name #nathuram_godse Is... शायद #प्रज्ञा_ठाकुर Did तरह To you Too वह #nationalist seems Will happen... two four tweet Godse Of Respect In Too Are जाएं ...",NOT
2057,Tomorrow इंग्लैंड In भी One Times तो Hindu danger In Come Went Were Then एक मुल्ले has saved took. indvafg #Shami,NOT
2058,"#Gandhi Bapu We Ashamed Is, Your कातिल Alive Is. #Sweet #प्रज्ञा_ठाकुर @ParulDRayka4 @KRaval20 @ParulDRayka4 @paunamhesh_inc @lambalka @AcharyaPramodk @abhayjotwa",NOT
2059,#Ram_Mandir- We So #court का Decision will agree #राफेल- We कोर्ट Of Decision क्यों Mane How many उत्तम #quality Of #bastard Are These #Congress.,HOF
2060,per cent Truth कथन Hindu Society की Religious भावनाओं From flirting Did Go Stayed boar Did Com देशद्रोही Are,HOF
2061,"Rashmi मेरी Sister in law Did fat ass My favorite खिलौना, Pure native Fuck From moaning Rashmi Sister in law Hindi आडियो चुदाई",HOF
2062,Chudai का fun लंड pick up From Came,HOF
2063,"Why Bay the press By the way So you Without Talk only Ochre panic Of whore Weeping does है, And Now मुसलमान to write In *%#% फट doing Is. And मंदिर है They Religious स्थल understood Idiot.",HOF
2064,Any रंडी looks like है । This Woman Did Language Any  whore और आवारा prostitutes like Is ।,HOF
2065,Where? Of Teacher भड़वा है These swag Halala Did birth Is ये Imposter,HOF
2066,"abe Halala Did birth, आतंकवादी, सुअर To the extent In stay,",HOF
2067,"Breaking news :- Amethi In @SmritiRani has @Rahul Gandhi To उनकी Status showed Gave, And Awesome methods From Amethi In जीत achieved Did #pragya_thakur has @digvijaya_2 To उसकी Status appeared And Begusarai Did public has Urban नक्सली @kanhaiyakumar To Kick Kill के run away दिया बस This only 3 सीट मुझे Look था",HOF
2068,Inshita आजाद ने well Did परीक्षा In Anal India level But 187 th Sc कैटगरी मे nationwide In third rank achieved Did. When That well In 720 In 673 Number achieved Did आरक्षण के Opponents To face to face जवाब Gave Bahujan बहन To My And From ढेरों शुभकामनाऐ !! #Jai_Bhim_Namo_Buddha @Anjoubrahah43 @KaranwalTanu isn't following anyone. Autodesk_new,NOT
